station_id,station_name,station_latitude,station_longitude
3137,5 Ave & E 73 St,40.77282817,-73.96685276
3138,E 77 St & Park Ave,40.774405455003,-73.961752653121934
3139,E 72 St & Park Ave,40.77122923,-73.96432627
3139,E 72 St & Park Ave,40.771182875406581,-73.964094221591949
3140,1 Ave & E 78 St,40.77140426,-73.9535166
3141,1 Ave & E 68 St,40.76500525,-73.95818491
3142,1 Ave & E 62 St,40.7612274,-73.96094022
3143,5 Ave & E 78 St,40.776828634399678,-73.963887691497789
3143,5 Ave & E 78 St,40.776321421822708,-73.964273929595947
3144,E 81 St & Park Ave,40.77677702,-73.9590097
3145,E 84 St & Park Ave,40.77862688,-73.95772073
3146,E 81 St & 3 Ave,40.77573034,-73.9567526
3147,E 85 St & 3 Ave,40.77801203,-73.95407149
3148,E 84 St & 1 Ave,40.77565541,-73.95068615
3149,E 82 St & 2 Ave,40.77517793,-73.95324922
3150,E 85 St & York Ave,40.77536905,-73.94803392
3151,E 81 St & York Ave,40.7728384,-73.94989233
3152,3 Ave & E 71 St,40.76873687,-73.96119945
3153,E 71 St & 2 Ave,40.768175467422452,-73.959102630615234
3154,E 77 St & 3 Ave,40.77314236,-73.95856158
3155,Lexington Ave & E 63 St,40.76440023,-73.96648977
3156,E 72 St & York Ave,40.76663814,-73.95348296
3157,East End Ave & E 86 St,40.77518615,-73.94446054
3158,W 63 St & Broadway,40.77163851,-73.98261428
3159,W 67 St & Broadway,40.77492513,-73.98266566
3160,Central Park West & W 76 St,40.77896784,-73.97374737
3161,W 76 St & Columbus Ave,40.7801839724239,-73.977285325527191
3162,W 78 St & Broadway,40.78339981,-73.98093133
3163,Central Park West & W 68 St,40.7734066,-73.97782542
3164,Columbus Ave & W 72 St,40.7770575,-73.97898475
3165,Central Park West & W 72 St,40.775793766836657,-73.9762057363987
3165,Central Park West & W 72 St,40.77575319,-73.97603963
3166,Riverside Dr & W 72 St,40.780577990103339,-73.985624313354492
3167,Amsterdam Ave & W 73 St,40.779668090073123,-73.980930447578416
3168,Central Park West & W 85 St,40.78472675,-73.96961715
3169,Riverside Dr & W 82 St,40.78720869,-73.98128127
3170,W 84 St & Columbus Ave,40.78499979,-73.97283406
3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321
3172,W 74 St & Columbus Ave,40.7785669,-73.97754961
3173,Riverside Blvd & W 67 St,40.777507027547976,-73.988885879516587
3175,W 70 St & Amsterdam Ave,40.77748046,-73.98288594
3176,W 64 St & West End Ave,40.77452835,-73.98753759
3177,W 84 St & Broadway,40.7867947,-73.977112
3178,Riverside Dr & W 78 St,40.78414472,-73.98362492
3179,Park Ave & Marcus Garvey Blvd,40.698617,-73.941342
3180,Brooklyn Bridge Park - Pier 2,40.69878,-73.99712
3181,Soissons Landing,40.692609,-74.016398
3182,Yankee Ferry Terminal,40.686931,-74.016966
3183,Exchange Place,40.7162469,-74.0334588
3184,Paulus Hook,40.7141454,-74.0335519
3185,City Hall,40.7177325,-74.043845
3186,Grove St PATH,40.71958611647166,-74.043117463588715
3186,Grove St PATH,40.719461094435466,-74.042943120002747
3186,Grove St PATH,40.7192789,-74.0424515
3187,Warren St,40.7211236,-74.03805095
3188,NJCU,40.7101087,-74.0858489
3191,Union St,40.7182113,-74.0836394
3192,Liberty Light Rail,40.7112423,-74.0557013
3195,Sip Ave,40.730742625306583,-74.063783884048462
3196,Riverview Park,40.7443187,-74.0439909
3197,North St,40.752559,-74.044725
3197,Hs Don't Use,40.719251707409889,-74.03423398733139
3197,Harborsid,40.719251707409889,-74.03423398733139
3198,Heights Elevator,40.748715945380226,-74.040443301200867
3198,Heights Elevator,40.7485362,-74.0403131
3199,Newport Pkwy,40.7287448,-74.0321082
3201,Dey St,40.737711,-74.066921
3202,Newport PATH,40.7272235,-74.0337589
3203,Hamilton Park,40.727595966,-74.044247311
3205,JC Medical Center,40.716539780991937,-74.0496379137039
3206,Hilltop,40.7311689,-74.0575736
3209,Brunswick St,40.7241765,-74.0506564
3211,Newark Ave,40.72152515,-74.046304543
3212,Christ Hospital,40.734785818,-74.050443636
3213,Van Vorst Park,40.71848892,-74.047726625
3214,Essex Light Rail,40.7127742,-74.0364857
3215,JSQ Don't Use,0.0,0.0
3219,NYCBS Depot - STY,40.729193,-73.976655
3220,5 Corners Library,40.734961020009514,-74.0595030784607
3221,47 Ave & 31 St,40.743,-73.93561
3222,Hanson Pl & St Felix St,40.685159599891776,-73.977113664150238
3223,E 55 St & 3 Ave,40.758996559605116,-73.968653976917267
3224,W 13 St & Hudson St,40.73997354103409,-74.005138725042343
3225,Baldwin at Montgomery,40.7236589,-74.0641943
3226,W 82 St & Central Park West,40.78275,-73.97137
3229,Marcy Ave & MacDonough St,40.680617684554512,-73.946249485015869
3230,Penn Station Valet,40.751283596962296,-73.99692445993422
3231,E 67 St & Park Ave,40.767800801481322,-73.965920805931091
3232,Bond St & Fulton St,40.689621887903328,-73.983042687177658
3233,E 48 St & 5 Ave,40.757245679117261,-73.978059142827988
3234,E 40 St & Madison Ave,40.751593684511114,-73.98043155670166
3235,E 41 St & Madison Ave,40.752165280621966,-73.979921936988816
3236,PABT Valet,40.758984813996342,-73.993799686431885
3236,W 42 St & Dyer Ave,40.758984813996342,-73.993799686431885
3237,21 St & 41 Ave,40.753833434376219,-73.942676782608018
3238,E 80 St & 2 Ave,40.773913902381182,-73.9543953537941
3239,Bressler,40.646538367096483,-74.016587734222412
3240,NYCBS Depot BAL - DYR,40.759030082196055,-73.993858695030212
3240,NYCBS Depot BAL - DYR,0.0,0.0
3241,Monroe St & Tompkins Ave,40.686203,-73.944694
3242,Schermerhorn St & Court St,40.691029256779679,-73.991833627223969
3243,E 58 St & 1 Ave,40.75892386377695,-73.962262272834778
3244,University Pl & E 8 St,40.73143724085228,-73.994903415441513
3245,Kiosk in a box Motivate,40.646677898897863,-74.016303420066833
3245,NYCBS DEPOT - DELANCEY,40.716444231344788,-73.9823305606842
3245,"Industry City, Building 1 Basement",40.655949177839751,-74.008358716964722
3246,Montague St & Clinton St,40.694281141397326,-73.99230033159256
3247,SSP - Basement,0.0,0.0
3248,LPI Facility,0.0,0.0
3249,Verona Pl & Fulton St,40.6803560840434,-73.9476791024208
3250,NYCBS Depot - PIT,40.716909780459652,-73.983837962150574
3252,Bike The Branches - Red Hook Branch,40.675349530674119,-74.010020345449448
3253,Bike The Branches - Central Branch,40.67280641227746,-73.968865871429443
3254,Soissons Landing,40.69231660719192,-74.014865756034851
3255,8 Ave & W 31 St,40.7505853470215,-73.9946848154068
3256,Pier 40 - Hudson River Park,40.7277140777778,-74.011295735836029
3257,Adventures NYC,40.773768670228741,-73.971169888973236
3258,W 27 St & 10 Ave,40.750181563256831,-74.002184271812439
3259,9 Ave & W 28 St,40.749370241932773,-73.999233841896057
3260,Mercer St & Bleecker St,40.727063633483063,-73.996621370315538
3263,Cooper Square & E 7 St,40.729236499100061,-73.990868031978607
3263,Cooper Square & Astor Pl,40.729514962249489,-73.990752696990967
3264,E 61 St & Park Ave,40.764210071690634,-73.969104588031769
3265,E 2 St & 2 Ave,40.7245634290432,-73.9894437789917
3266,Kiosk in a box Deployment,40.70861098096821,-73.92850399017334
3267,Morris Canal,40.7124188237569,-74.038525521755219
3268,Lafayette Park,40.71346382669195,-74.062858521938324
3270,Jersey & 6th St,40.725289107811321,-74.045571684837341
3272,Jersey & 3rd,40.723331586464361,-74.045952558517442
3273,Manila & 1st,40.721650724879986,-74.042884111404419
3275,Columbus Drive,40.718355198232139,-74.038914442062378
3276,Marin Light Rail,40.714824504192755,-74.042980670928955
3276,Marin Light Rail,40.714584035358932,-74.042817056179047
3277,Communipaw & Berry Lane,40.714358368704268,-74.066610932350159
3278,Monmouth and 6th,40.725685483629007,-74.048790335655212
3279,Dixon Mills,40.721630142638354,-74.04996782541275
3280,Astor Place,40.719282200707021,-74.071261882781982
3281,Leonard Gordon Park,40.74590996631558,-74.0572714805603
3282,5 Ave & E 88 St,40.78307,-73.95939
3283,W 89 St & Columbus Ave,40.7882213,-73.97041561
3284,E 88 St & Park Ave,40.781410700190015,-73.95595908164978
3285,W 87 St  & Amsterdam Ave,40.78839,-73.9747
3285,W 87 St & Amsterdam Ave,40.78839,-73.9747
3286,E 89 St & 3 Ave,40.7806284,-73.9521667
3287,W 87 St & West End Ave,40.790261,-73.977131
3288,E 88 St & 1 Ave,40.778301,-73.9488134
3289,W 90 St & Amsterdam Ave,40.790179480950812,-73.972889184951782
3290,E 89 St & York Ave,40.7779453,-73.946041
3291,Riverside Dr & W 91 St,40.7933718,-73.97685115
3292,5 Ave & E 93 St,40.7857851,-73.957481
3293,W 92 St & Broadway,40.7921,-73.9739
3294,E 91 St & Park Ave,40.7835016,-73.955327
3295,Central Park W & W 96 St,40.79127,-73.964839
3296,E 93 St & 2 Ave,40.782454175279874,-73.9489196240902
3297,6 St & 7 Ave,40.6686627,-73.97988067
3298,Warren St & Court St,40.686371,-73.99383324
3299,E 98 St & Park Ave,40.78813,-73.95206
3300,Prospect Park West & 8 St,40.66514681533792,-73.976376056671143
3301,Columbus Ave & W 95 St,40.7919557,-73.968087
3302,Columbus Ave & W 103 St,40.7969347,-73.9643412291
3303,Butler St & Court St,40.6849894,-73.99440329
3304,6 Ave & 9 St,40.668127,-73.98377641
3305,E 91 St & 2 Ave,40.781122299341661,-73.949655890464783
3306,10 St & 7 Ave,40.6662078,-73.98199886
3307,West End Ave & W 94 St,40.7941654,-73.974124
3308,Kane St & Clinton St,40.6861758,-73.99645295
3309,E 97 St & 3 Ave,40.7859201,-73.94860294
3310,14 St & 7 Ave,40.663779,-73.98396846
3311,Columbia St & Kane St,40.68763155,-74.0016256
3312,1 Ave & E 94 St,40.7817212,-73.94594
3313,6 Ave & 12 St,40.6663181,-73.9854617
3314,W 95 St & Broadway,40.7937704,-73.971888
3315,Henry St & Degraw St,40.6847514,-73.99917254
3316,W 104 St & Amsterdam Ave,40.7989937,-73.9662173778
3316,W 104 St & Amsterdam Ave - 1,40.7989937,-73.9662173778
3317,10 St & 5 Ave,40.6686273,-73.98700053
3318,2 Ave & E 96 St,40.7839636,-73.9471673
3319,14 St & 5 Ave,40.666287,-73.98895053
3320,Central Park West & W 100 St,40.793393,-73.9635556
3320,Central Park West & W 100 St,40.794066608185517,-73.962868452072144
3321,Clinton St & Union St,40.6831164,-73.99785267
3322,12 St & 4 Ave,40.668603,-73.9904394
3323,W 106 St & Central Park West,40.7981856,-73.9605909006
3324,3 Ave & 14 St,40.6685455,-73.99333264
3325,E 95 St & 3 Ave,40.7849032,-73.950503
3326,Clinton St & Centre St,40.67434,-74.00194698
3327,3 Ave & E 100 St,40.7877214,-73.94728331
3328,W 100 St & Manhattan Ave,40.795,-73.9645
3329,Degraw St & Smith St,40.6829151,-73.99318208
3330,Henry St & Bay St,40.6725058,-74.00494695
3331,Riverside Dr & W 104 St,40.8013434,-73.9711457439
3332,Degraw St & Hoyt St,40.681990442707026,-73.990790247917175
3333,Columbia St & Lorraine St,40.6747055,-74.0075572
3335,Union St & 4 Ave,40.6772744,-73.98282002
3336,E 97 St & Madison Ave,40.787801,-73.953559
3337,Dwight St & Van Dyke St,40.673635513415043,-74.011955559253693
3338,2 Ave & E 99 St,40.7862586,-73.94552579
3339,Berkeley Pl & 6 Ave,40.6765304,-73.97846879
3340,Wolcott St & Dwight St,40.6753274,-74.0100698
3341,Central Park West & W 102 St,40.795346,-73.96186
3342,Pioneer St & Richards St,40.6777748,-74.0094613
3343,W 107 St & Columbus Ave,40.7997568,-73.9621128676
3344,Pioneer St & Van Brunt St,40.679043,-74.011169
3345,Madison Ave & E 99 St,40.789485415532148,-73.952429294586182
3346,Berkeley Pl & 7 Ave,40.675146838709786,-73.975232094526291
3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056
3348,Coffey St & Conover St,40.677236,-74.015665
3349,Grand Army Plaza & Plaza St West,40.6729679,-73.97087984
3350,W 100 St & Broadway,40.7973721,-73.97041192
3351,E 102 St & 1 Ave,40.7869946,-73.94164802
3352,Sigourney St & Columbia St,40.672672434109479,-74.0087952464819
3353,Reed St & Van Brunt St,40.6747844,-74.01612847
3354,3 St & Prospect Park West,40.668132,-73.97363831
3355,E 66 St & Madison Ave,40.768008893059474,-73.96845281124115
3356,Amsterdam Ave & W 66 St,40.7746671,-73.98470567
3357,W 106 St & Amsterdam Ave,40.8008363,-73.9664492472
3358,Garfield Pl & 8 Ave,40.6711978,-73.97484126
3359,E 68 St & Madison Ave,40.7691572,-73.96703464
3360,Amsterdam Ave & W 79 St,40.7829391,-73.9786517
3361,Carroll St & 6 Ave,40.6740886,-73.9787282
3362,Madison Ave & E 82 St,40.7781314,-73.96069399
3363,E 102 St & Park Ave,40.7904828,-73.95033068
3364,Carroll St & 5 Ave,40.6751622,-73.9814832
3365,3 St & 7 Ave,40.6703837,-73.97839676
3366,West End Ave & W 107 St,40.8021174,-73.9681805305
3367,5 Ave & E 103 St,40.7922553,-73.95249933
3368,5 Ave & 3 St,40.6728155,-73.98352355
3369,E 82 St & East End Ave,40.7724607,-73.9468208
3369,E 82 St & East End Ave,40.772460677893974,-73.946820795536041
3370,E 78 St & 2 Ave,40.7727966,-73.95577801
3370,78 St & 2 Ave,40.7727966,-73.95577801
3371,4 Ave & 2 St,40.674613422475815,-73.985011428594589
3372,E 74 St & 1 Ave,40.7689738,-73.95482273
3373,3 St & 3 Ave,40.6750705,-73.98775226
3374,Central Park North & Adam Clayton Powell Blvd,40.799484,-73.955613
3375,3 Ave & E 72 St,40.7699426,-73.96060712
3376,E 65 St & 2 Ave,40.764718519443392,-73.962220698595047
3377,Carroll St & Bond St,40.6786115,-73.99037292
3378,E 76 St & Park Ave,40.773763,-73.96222088
3379,E 103 St & Lexington Ave,40.7903051,-73.94755757
3381,3 St & Hoyt St,40.6777287,-73.99364123
3382,Carroll St & Smith St,40.680611,-73.99475825
3383,Cathedral Pkwy & Broadway,40.804213,-73.96699104
3384,Smith St & 3 St,40.6787242,-73.99599099
3385,2 Ave & E 105 St,40.7898175,-73.94296109
3386,1 Pl & Clinton St,40.6809591,-73.99905709
3387,E 106 St & Madison Ave,40.7934337,-73.94945003
3388,President St & Henry St,40.6828003,-73.99990419
3389,Carroll St & Columbia St,40.6830456,-74.00348559
3390,E 109 St & 3 Ave,40.79329668,-73.9432083
3391,E 106 St & 1 Ave,40.7892529,-73.93956237
3392,Commerce St & Van Brunt St,40.6812117,-74.00860912
3393,Richards St & Delavan St,40.6794327,-74.00785041
3394,Columbia St & W 9 St,40.6769993,-74.00647134
3395,Henry St & W 9 St,40.6763744,-74.00324957
3395,Henry St & W 9 St [old],40.6763744,-74.00324957
3396,Clinton St & 4 Place,40.6783563,-74.00014502
3397,Court St & Nelson St,40.6763947,-73.99869893
3398,Smith St & 9 St,40.6746957,-73.99785768
3399,7 St & 3 Ave,40.672602981501257,-73.989830017089844
3400,E 110 St & Madison Ave,40.7961535,-73.94782145
3401,2 Ave & 9 St,40.6724811,-73.99331394
3402,Court St & State St,40.6902375,-73.99203074
3403,4 Ave & 9 St,40.6705135,-73.98876585
3404,7 St & 5 Ave,40.6704922,-73.98541675
3405,5 St & 6 Ave,40.6704836,-73.98208968
3407,Union St & Nevins St,40.679097997216843,-73.987654745578766
3408,Congress St & Clinton St,40.6881529,-73.99520919
3409,Bergen St & Smith St,40.6867443,-73.99063168
3410,Dean St & Hoyt St,40.6864442,-73.98759104
3411,Bond St & Bergen St,40.6849668,-73.98620772
3412,Pacific St & Nevins St,40.6853761,-73.98302136
3413,Wyckoff St & 3 Ave,40.6827549,-73.98258555
3414,Bergen St & Flatbush Ave,40.680944723477296,-73.975673317909227
3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523
3416,7 Ave & Park Pl,40.6776147,-73.97324283
3417,Baltic St & 5 Ave,40.6795766,-73.97854971
3418,Plaza St West & Flatbush Ave,40.6750207,-73.97111473
3419,Douglass St & 4 Ave,40.6792788,-73.98154004
3420,Douglass St & 3 Ave,40.6802133,-73.98432695
3421,Hoyt St & Warren St,40.6843549,-73.98901629
3422,Columbia St & Degraw St,40.6859296,-74.00242364
3423,West Drive & Prospect Park West,40.6610633719006,-73.979452550411224
3424,E 106 St & Lexington Ave,40.791976,-73.945993
3425,2 Ave & E 104 St,40.7892105,-73.94370784
3425,2 Ave  & E 104 St,40.7892105,-73.94370784
3426,JCBS Depot,40.709650833640609,-74.068601131439209
3427,Lafayette St & Jersey St,40.724305272503322,-73.996009826660156
3428,8 Ave & W 16 St,40.740983,-74.001702
3429,Hanson Pl & Ashland Pl,40.685068073081773,-73.977907598018632
3430,Richardson St & N Henry St,40.719078911795641,-73.94223690032959
3431,E 35 St & 3 Ave,40.746524,-73.977885
3432,Bike in Movie Night | Prospect Park Bandshell,40.662987,-73.976918
3432,NYCBS Depot - GOW,40.669060135011073,-73.994636535644531
3434,W 88 St & West End Ave,40.790254173304191,-73.977183401584611
3435,Grand St & Elizabeth St,40.718822,-73.99596
3436,Greenwich St & Hubert St,40.721319,-74.010065
3437,Riverside Dr & W 91 St,40.793134809866629,-73.977003693580627
3438,E 76 St & 3 Ave,40.772248537721744,-73.958421349525452
3440,Fulton St & Adams St,40.692418292578466,-73.989494740962982
3441,10 Hudson Yards,40.752957,-74.00264
3443,W 52 St & 6 Ave,40.76132983124814,-73.979820013046265
3445,Riverside Dr & W 89 St,40.791811715010972,-73.9786022901535
3447,E 71 St & 1 Ave,40.76703432309872,-73.95622730255127
3449,Eckford St & Engert Ave,40.721462562298164,-73.948009014129639
3450,Penn Station Valet - Valet Scan,40.7512836,-73.9969245
3452,Bayard St & Leonard St,40.719155716960437,-73.94885390996933
3453,Devoe St & Lorimer St,40.713352262228753,-73.9491033554077
3454,Leonard St & Maujer St,40.7103685423523,-73.947059512138367
3455,Schermerhorn St & 3 Ave,40.686808205034318,-73.980361819267273
3456,Jackson St & Leonard St,40.716380319735613,-73.948212862014771
3457,E 58 St & Madison Ave,40.763025942805193,-73.972095251083374
3458,W 55 St & 6 Ave,40.763093872707969,-73.9783501625061
3459,E 53 St & 3 Ave,40.757632277394428,-73.969305753707886
3461,Murray St & Greenwich St,40.714851505262516,-74.011223316192627
3462,E 44 St & 2 Ave,40.751183874632773,-73.971387147903442
3463,E 16 St & Irving Pl,40.735367055605394,-73.987973928451538
3464,W 37 St & Broadway,40.752270938374089,-73.987705707550049
3466,W 45 St & 6 Ave (OLD),40.756687206031792,-73.982577323913574
3466,W 45 St & 6 Ave,40.756687206031792,-73.982577323913574
3467,W Broadway & Spring Street,40.724946723594158,-74.00165855884552
3468,NYCBS Depot - STY - Garage 4,40.7303801,-73.9747502
3469,India St & West St,40.731814017209658,-73.95995020866394
3470,Gowanus Tech Station,40.669801930896163,-73.994904756546021
3470,Expansion Tech Station,40.669801930896163,-73.994904756546021
3471,NYCBS Depot - GOW Annex,40.668884157539388,-73.994813561439514
3472,W 15 St & 10 Ave,40.742753828659026,-74.007473587989807
3474,6 Ave & Spring St,40.7252556952547,-74.004120826721191
3476,Norman Ave & Leonard St,40.725769967272143,-73.9507395029068
3477,39 St & 2 Ave - Citi Bike HQ at Industry City,40.655399774478312,-74.010627865791321
3478,2 Ave & 36 St - Citi Bike HQ at Industry City,40.657088666684849,-74.008702039718628
3479,Picnic Point,40.685125595154148,-74.025353193283081
3480,WS Don't Use,0.0,0.0
3480,Washington Street (Don't Use),0.0,0.0
3481,York St,40.71649,-74.04105
3485,NYCBS Depot - RIS,40.725208,-73.974724
3486,Schermerhorn St & Bond St,40.688417427540834,-73.984516561031342
3487,Prototype Lab Motivate Headquarters,40.656595674820387,-74.008492827415466
3488,8D QC Station 01,45.506364054011385,-73.5694634914398
3489,Gold St & Frankfort St,40.710699946313873,-74.003541469573975
3490,E 116 St & 2 Ave,40.796879,-73.937261
3491,E 118 St & 1 Ave,40.79747,-73.93504
3492,E 118 St & Park Ave,40.8005385,-73.9419949
3493,E 118 St & 3 Ave,40.799139,-73.9389152
3494,E 115 St & Lexington Ave,40.797911,-73.9423
3495,E 114 St & 1 Ave,40.7945663,-73.9362541
3496,1 Ave & E 110 St,40.7923272,-73.9383
3497,Pleasant Ave & E 116 St,40.7949879,-73.9333349
3498,Pleasant Ave & E 120 St,40.7974772,-73.9311847
3499,2 Ave & E 122 St,40.8006721,-73.9349
3500,E 115 St & Madison Ave,40.7989445,-73.944846
3501,E 118 St & Madison Ave,40.8014866,-73.9442507
3502,Lexington Ave & E 111 St,40.7954121,-73.9441232
3503,Madison Ave & E 120 St,40.80295,-73.942954
3504,E 123 St & Lexington Ave,40.8029263,-73.9379
3505,Lexington Ave & E 127 St,40.805726,-73.936322
3506,Lexington Ave & E 120 St,40.8013066,-73.9398167
3507,Park Ave & E 124 St,40.8045555,-73.9396861
3508,St Nicholas Ave & Manhattan Ave,40.809725,-73.953149
3509,Lenox Ave & W 115 St,40.8011939,-73.9500739
3510,Adam Clayton Powell Blvd & W 123 St,40.8078316,-73.949373
3511,Adam Clayton Powell Blvd & W 115 St,40.802535,-73.9532423
3512,27 Ave & 4 St,40.7747175,-73.9337894
3513,21 St & Hoyt Ave S,40.774645,-73.923706
3514,Astoria Park S & Shore Blvd,40.7767,-73.927631
3515,24 Ave & 26 St,40.774591,-73.918544
3516,31 St & Astoria Blvd,40.7699176,-73.9184057
3517,31 St & Hoyt Ave N,40.7711528,-73.9170074
3518,Lenox Ave & W 126 St,40.808442,-73.9452087
3520,Adam Clayton Powell Blvd & W 118 St,40.804372,-73.951475
3521,Lenox Ave & W 111 St,40.7987859,-73.9523
3522,37 St & 24 Ave,40.7701477,-73.9120938
3523,24 Ave & 29 St,40.7729,-73.916142
3524,19 St & 24 Ave,40.7774552,-73.9225403
3525,23 Ave & 27 St,40.776165,-73.9153175
3526,31 St & 23 Ave,40.7747878,-73.9125551
3527,5 Ave & E 126 St,40.80698,-73.941747
3528,Steinway St & 23 Ave,40.7713937,-73.9077436
3529,Lenox Ave & W 130 St,40.8107922,-73.9430681
3530,Crescent St & Ditmars Blvd,40.7787185,-73.9145645
3531,Frederick Douglass Blvd & W 129 St,40.8125511,-73.9492286
3532,Ditmars Blvd & 19 St,40.78145,-73.9183302
3533,St. Nicholas Ave & W 126 St,40.8114323,-73.9518776
3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692
3535,Mt Morris Park W & W 120 St,40.804038,-73.945925
3536,W 116 St & Broadway,40.8082,-73.9641
3537,Carlton Ave & Dean St,40.6809741,-73.9710097
3538,W 110 St & Amsterdam Ave,40.802692,-73.96295
3539,W 116 St & Amsterdam Ave,40.8067581,-73.9607082
3540,Morningside Ave & W 123 St,40.81,-73.9551508
3541,Amsterdam Ave & W 125 St,40.813358,-73.956461
3542,Amsterdam Ave & W 119 St,40.8086249,-73.9596214
3543,Morningside Dr & Amsterdam Ave,40.810285063060029,-73.957364559173584
3544,Underhill Ave & Pacific St,40.6804836,-73.9646795
3545,Broadway & W 122 St,40.8120562,-73.9612547
3546,Pacific St & Classon Ave,40.6791944,-73.9587903
3547,Broadway & Moylan Pl,40.8143256,-73.9590255
3548,Pacific St & Bedford Ave,40.6777747,-73.9529322
3549,Grand Ave & Bergen St,40.678045,-73.962408
3550,Convent Ave & W 129 St,40.81413,-73.953005
3551,3 Ave & E 112 St,40.795508,-73.941606
3552,W 113 St & Broadway,40.805973,-73.964928
3553,Frederick Douglass Blvd & W 112 St,40.801694,-73.957145
3554,Vernon Blvd & 41 Rd,40.7552433,-73.9485678
3555,28 St & 41 Ave,40.751047,-73.93797
3556,24 St & 41 Ave,40.7527085,-73.9397405
3557,40 Ave & 9 St,40.75742,-73.945133
3558,Bergen St & Vanderbilt Ave,40.6794388,-73.9680438
3559,21 St & 38 Ave,40.7576314,-73.9391224
3560,28 St & 38 Ave,40.754876,-73.934326
3561,37 Ave & 35 St,40.7531106,-73.9279917
3562,Classon Ave & St Marks Ave,40.6765198,-73.9596082
3563,28 St & 36 Ave,40.757186,-73.932719
3564,21 St & 36 Ave,40.7601853,-73.9362726
3565,36 Ave & 10 St,40.7614376,-73.9411265
3566,Crescent St & 35 Ave,40.7596276,-73.9321455
3567,11 St & 35 Ave,40.7627442,-73.9391141
3568,34 St & 35 Ave,40.7569332,-73.9262231
3569,Franklin Ave & St Marks Ave,40.6758324,-73.9561677
3570,35 Ave & 37 St,40.7557327,-73.9236611
3571,Bedford Ave & Bergen St,40.676368,-73.952918
3572,34 Ave & 38 St,40.756913,-73.921631
3573,35 St & 34 Ave,40.7580583,-73.9242751
3574,Prospect Pl & Underhill Ave,40.6769694,-73.96579
3575,Crescent St & 34 Ave,40.76108,-73.930562
3576,Park Pl & Vanderbilt Ave,40.6767,-73.969024
3577,34 Ave & 21 St,40.7628138,-73.9342862
3578,Park Pl & Franklin Ave,40.6741806,-73.9564947
3579,Sterling Pl & Bedford Ave,40.672695,-73.954131
3580,St Johns Pl & Washington Ave,40.6737236,-73.9631611
3581,Underhill Ave & Lincoln Pl,40.6740123,-73.9671457
3582,Lincoln Pl & Classon Ave,40.6721683,-73.9609
3583,Eastern Pkwy & Washington Ave,40.6716493,-73.9631145
3584,Eastern Pkwy & Franklin Ave,40.6707767,-73.9576801
3585,Union St & Bedford Ave,40.6691783,-73.9554162
3586,34 Ave & 13 St,40.7638753,-73.9364848
3587,Carroll St & Washington Ave,40.6686744,-73.9618148
3588,Vernon Blvd & 10 St,40.7671863,-73.9373554
3589,Broadway & 12 St,40.7668,-73.9347774
3590,Carroll St & Franklin Ave,40.6679411,-73.9588
3591,21 St & 31 Dr,40.7659,-73.930819
3592,Crescent St & Broadway,40.7633589,-73.9286471
3593,31 St & Broadway,40.761584,-73.925921
3594,Montgomery St & Franklin Ave OLD,40.6661649,-73.9593484
3595,35 St & Broadway,40.760339,-73.9222427
3596,Sullivan Pl & Bedford Ave,40.6642406,-73.9574686
3597,43 St & Broadway,40.7577284,-73.9166368
3598,Newton Rd & 44 St,40.7595701,-73.9142678
3599,Franklin Ave & Empire Blvd,40.66314,-73.9605695
3601,Sterling St & Bedford Ave,40.6627059,-73.9569115
3602,31 Ave & 34 St,40.763154,-73.920827
3603,31 Ave & 30 St,40.7647,-73.9240312
3604,Rogers Ave & Sterling St,40.6630619,-73.9538746
3605,31 Ave & Crescent St,40.7658346,-73.9265474
3606,49 Ave & 21 St,40.74252,-73.948852
3607,31 Ave & 14 St,40.7682,-73.9322662
3608,5 St & 51 Ave,40.7423737,-73.9566
3609,Vernon Blvd & 31 Ave,40.7692475,-73.9354504
3610,Vernon Blvd & 30 Rd,40.770845,-73.934171
3611,Vernon Blvd & 47 Rd,40.7449067,-73.9534573
3612,30 Ave & 21 St,40.7703743,-73.9286078
3613,Center Blvd & 48 Ave,40.745038,-73.957539
3614,Crescent St & 30 Ave,40.768692,-73.9249574
3615,44 Dr & 21 St,40.748,-73.9460927
3616,Steinway St & 28 Ave,40.7656251,-73.9136695
3617,28 Ave & 35 St,40.7671,-73.9169858
3618,27 St & Hunter St,40.7485,-73.941275
3619,Newtown Ave & 23 St,40.7713615,-73.9246145
3620,11 St & 43 Ave,40.7519071,-73.9479119
3621,27 Ave & 9 St,40.7739825,-73.9309134
3622,E 128 St & Madison Ave,40.80756,-73.939182
3623,W 120 St & Claremont Ave,40.8109494,-73.9634
3625,28 St & 40 Ave,40.7525758,-73.9364281
3628,Lenox Ave & W 117 St,40.8025566,-73.9490782
3629,Adam Clayton Powell Blvd & W 126 St,40.809495347779475,-73.947764933109283
3631,Crown St & Bedford Ave,40.666563,-73.956741
3632,E 12 St & Avenue B,40.728048571362606,-73.978811502456665
3633,333 Johnson TEST 1,0.0,0.0
3635,W 36 St & 9 Ave,40.754623240291053,-73.99516761302948
